bid_notice_id,estimated_price,base_price,num_bidders,estimated_cost,Minimum Bid Amount Rate (MBAR),bid_rigging_label,Bid_Price_(1st_rank_Bidder),BAR_(1st_rank_Bidder),Firm_id_(1st_rank_Bidder),Bid_Price_(Competing_Bidder),BAR_(Competing_Bidder),Firm_id_(Competing_Bidder)
20160625108,2286266875.0,2290992000.0,12.0,2082720000.0,80.495,1.0,1840450000.0,-0.1608041581987294,1208762427.0,1847808600.0,0.1603929476838033,6018100739.0
20161029963,45552025.0,45375000.0,8.0,41250000.0,80.495,1.0,36850000.0,0.7171212121212136,6018100739.0,45210000.0,19.141363636363636,1218113494.0
20170103392,1483466150.0,1489136000.0,14.0,1353760000.0,80.495,1.0,1195084000.0,-0.241483867155182,6178103842.0,1197361000.0,-0.08857640940787803,2018110323.0
20170226667,749921300.0,748770000.0,14.0,680700000.0,80.495,1.0,603883500.0,0.1550661084177989,6018100739.0,609955000.0,0.9659292573153238,6178103842.0
20170635308,2352412150.0,2341157000.0,13.0,2128324540.0,80.495,1.0,1895214590.0,0.4570502042366229,1048124870.0,1880747000.0,-0.1609173220762301,1028123012.0
20171233251,1139672500.0,1142872500.0,13.0,1038975000.0,80.495,1.0,917400000.0,-0.22357864722442855,2018110323.0,922130000.0,0.1902907914049905,1058169429.0
20070514913,222616175.0,221475000.0,6.0,201340909.0,86.745,1.0,193630260.0,0.6825922790382606,2121778472.0,192756890.0,0.2882498024607685,3148121368.0
20230123591,60807200.0,61248000.0,6.0,55680000.0,88.0,0.0,53729888.0,-0.2748693834900706,4178116112.0,54582750.0,1.1176038401253976,4178129067.0
20220510879,48028650.0,48232000.0,6.0,43847273.0,88.0,0.0,42320059.0,-0.2573001326919808,4178116112.0,42656380.0,0.43999834135014737,4178114701.0
20210218023,48189000.0,48232000.0,5.0,43847273.0,88.0,0.0,42547470.0,0.21419389616850992,4178116112.0,42274860.0,-0.3510117764139977,4178114701.0
20210217929,48229900.0,48232000.0,5.0,43847273.0,88.0,0.0,42509650.0,0.13578122408360116,4178116112.0,42260000.0,-0.38182119754519306,6588801581.0
20140515676,30882650.0,30877000.0,5.0,28070000.0,87.745,0.0,27132201.0,0.12688198335330014,4168132934.0,27043000.0,-0.1620094244907193,4168115217.0
20140237362,22708650.0,22621000.0,5.0,20564545.0,87.745,0.0,20080433.0,1.0239889925290555,4168132934.0,19779440.0,-0.3066020511913763,4158116270.0
20140515564,27263500.0,27203000.0,5.0,24730000.0,87.745,0.0,23927896.0,0.21550435613718832,4168132934.0,23867338.0,-0.00711079660332814,4158116270.0
20140513264,28089225.0,28250000.0,5.0,25681818.0,87.745,0.0,24858757.0,0.2505999999999915,4168132934.0,24587200.0,-0.7106637168141674,4168103405.0
20140905777,44544800.0,44660000.0,5.0,40600000.0,87.745,0.0,39095456.0,-0.20479399910433926,4168132934.0,39021870.0,-0.36956336766682796,4168115217.0
20141021022,47201225.0,47333000.0,5.0,43030000.0,87.745,0.0,41435572.0,-0.20444267213149203,4168132934.0,41331000.0,-0.42537098852808697,4168115217.0
20150400011,26895925.0,26900000.0,5.0,24454545.0,87.745,0.0,23648134.0,0.16627881040891168,4168132934.0,23592000.0,-0.04239776951672525,4158116270.0
20150339510,26794925.0,26749000.0,5.0,24317272.0,87.745,0.0,23516820.0,0.17163239747280556,4168132934.0,23459000.0,-0.044525215895930614,4158116270.0
20150339584,40223150.0,40176000.0,5.0,36523636.0,87.745,0.0,35334394.0,0.20400935882118176,4168132934.0,35245300.0,-0.017749900438076338,4168121266.0
20150423350,29822550.0,29928000.0,5.0,27207272.0,87.745,0.0,26224059.0,-0.1211728147554254,4168132934.0,26137000.0,-0.4120676289762173,4168115217.0
20150505883,40207350.0,40184000.0,5.0,36530909.0,87.745,0.0,35383847.0,0.30956649412701154,4168132934.0,35211000.0,-0.12057236711129349,4158116270.0
20150922942,31656175.0,31660000.0,5.0,28781818.0,87.745,0.0,27910328.0,0.4114371446620311,4168132934.0,27687000.0,-0.29395767530006367,4158116270.0
20151125100,13878675.0,13882000.0,5.0,12620000.0,87.745,0.0,12234199.0,0.38494525284539804,4168132934.0,13965000.0,12.852896556692102,4158116270.0
20151222502,37258800.0,37155000.0,5.0,33777272.0,87.745,0.0,32704579.0,0.2770131879962179,4168132934.0,32676600.0,0.20170972951150645,4168121266.0
20151210824,25996675.0,25943000.0,5.0,23584545.0,87.745,0.0,22819162.0,0.21384053501907374,4168132934.0,22738650.0,-0.09650136838453705,4168121266.0
20160107579,27764050.0,27789000.0,5.0,25262727.0,87.745,0.0,24445808.0,0.22436917485336494,4168132934.0,24346000.0,-0.134794523012701,4158116270.0
20160319048,38322325.0,38304000.0,5.0,34821818.0,87.745,0.0,33740252.0,0.3404532163742573,4168132934.0,33595290.0,-0.037998120300756,4168115217.0
20160513144,39252375.0,39268000.0,5.0,35698181.0,87.745,0.0,34608347.0,0.3887144748904916,4168132934.0,34439271.0,-0.04185494550270619,4168121266.0
20160823483,25452825.0,25406000.0,5.0,23096363.0,87.745,0.0,22381219.0,0.34922577343934336,4168132934.0,22315240.0,0.08952727702117613,4168115217.0
20160919639,46395275.0,46400000.0,5.0,42181818.0,87.745,0.0,40790629.0,0.16583836206896763,4168132934.0,40656700.0,-0.12280172413792911,4168103405.0
20161214915,53560150.0,53730000.0,5.0,48845454.0,87.745,0.0,47020784.0,-0.2319086171598741,4168132934.0,46961520.0,-0.3422082635399164,4168121266.0
20170506613,42781275.0,42779000.0,5.0,38890000.0,88.0,0.0,37738769.0,0.2179784473690347,4168132934.0,37622000.0,-0.05498024731760154,4158116270.0
20170440856,27550375.0,27475000.0,5.0,24977272.0,88.0,0.0,24249398.0,0.2598653321201141,4168132934.0,24111000.0,-0.24385805277525208,4158116270.0
20170820242,28933375.0,28878000.0,5.0,26252727.0,88.0,0.0,25485957.0,0.2538853106170791,4168132934.0,25412640.0,0.0,4168115217.0
20180231508,38013725.0,37968000.0,5.0,34516363.0,88.0,0.0,33508635.0,0.25493836915296697,4168132934.0,33408500.0,-0.008796881584487437,4168103405.0
20180328947,23284925.0,23285000.0,6.0,21168181.0,88.0,0.0,20557232.0,0.28529954906592536,4168132934.0,20333170.0,-0.6769594159330126,4168115217.0
20180337030,49907900.0,49827000.0,6.0,45297272.0,88.0,0.0,44011971.0,0.32956228550786193,4168132934.0,43759140.0,-0.17785537961346165,4158116270.0
20180341521,50941100.0,50783000.0,6.0,46166363.0,88.0,0.0,44862524.0,0.34161825807849766,4168132934.0,44590000.0,-0.19502589449224672,4168121266.0
20180434444,26069900.0,26060000.0,6.0,23690909.0,88.0,0.0,22998550.0,0.2523023791250978,4168132934.0,22831700.0,-0.3879508825786644,4168115217.0
20180513247,34147575.0,34391000.0,6.0,31264545.0,88.0,0.0,30230186.0,-0.09855485446773571,4168132934.0,33000000.0,7.955337152161903,4168121266.0
20180601805,20907375.0,20907000.0,7.0,19006363.0,90.0,0.0,18866898.0,0.24201463624623898,4168132934.0,18730000.0,-0.41278040847562636,4168121266.0
20180912582,45291300.0,45245000.0,6.0,41131818.0,88.0,0.0,39930668.0,0.2543220245330957,4168132934.0,39662900.0,-0.3374958558956678,4158116270.0
20180915811,48423225.0,48348000.0,6.0,43952727.0,88.0,0.0,42683070.0,0.283010672623476,4168132934.0,42546240.0,0.0,4168121266.0
20181021528,25625900.0,25673000.0,6.0,23339091.0,88.0,0.0,22662548.0,0.27385969695788503,4168132934.0,22427300.0,-0.6424648463366225,4168103405.0
20181123866,38155575.0,38300000.0,6.0,34818181.0,88.0,0.0,33678285.0,-0.06714099216709712,4168132934.0,33424300.0,-0.7302872062663255,4168103405.0
20181221120,40351275.0,40269000.0,6.0,36608181.0,88.0,0.0,35554371.0,0.29216270580346304,4168132934.0,35330000.0,-0.2650177555936324,4158116270.0
20181229659,26138025.0,26139000.0,6.0,23762727.0,88.0,0.0,23100035.0,0.3738283790504511,4168132934.0,22899000.0,-0.3952714334901799,4168115217.0
20181232435,39499625.0,39468000.0,6.0,35880000.0,88.0,0.0,34899769.0,0.42548140265532197,4168132934.0,34517200.0,-0.5438329786155833,4168115217.0
20190442646,42544450.0,42748000.0,6.0,38861818.0,88.0,0.0,37597175.0,-0.049277159165342255,4168132934.0,39000000.0,3.2323383550107536,4168121266.0
20191242484,29171825.0,29155000.0,6.0,26504545.0,88.0,0.0,25744915.0,0.3036014405762302,4168132934.0,25516000.0,-0.48156405419310033,4168115217.0
20200413584,52287575.0,52201000.0,6.0,47455455.0,88.0,0.0,46084522.0,0.2828336621903702,4168132934.0,45840000.0,-0.1855903143617894,4168148611.0
20200416852,46051750.0,46150000.0,6.0,41954545.0,88.0,0.0,40594822.0,-0.03722210184182018,4168132934.0,40291200.0,-0.6951245937161445,4168103405.0
20200444168,48183025.0,48339000.0,6.0,43944545.0,88.0,0.0,42516839.0,-0.04443823827551796,4168132934.0,42372600.0,-0.34282877179916227,4168148611.0
20210318875,22745625.0,22735000.0,7.0,20668181.0,88.0,0.0,20071502.0,0.28459203870684746,4168132934.0,19987073.0,-0.08676929843852577,4158116270.0
20210319830,54034100.0,53967000.0,7.0,49060868.0,88.0,0.0,47638896.0,0.27412307521262846,4168132934.0,47325026.0,-0.30747308540404106,4158116270.0
20210642209,38406875.0,38365000.0,7.0,34877272.0,88.0,0.0,33859075.0,0.25511533950215437,4168132934.0,33559000.0,-0.5270428776228329,4168115217.0
20211017902,56353025.0,56150000.0,7.0,51045617.0,88.0,0.0,49593936.0,0.32401780943899894,4168132934.0,49051300.0,-0.6423864648263589,4168103405.0
20211118060,24095500.0,24000000.0,7.0,21818181.0,88.0,0.0,21234999.0,0.47916250000000105,4168132934.0,21071500.0,-0.20208333333333428,4168199463.0
20220203613,324047675.0,323350000.0,5.0,293954545.0,0.0,0.0,294248500.0,-9.0,4093769385.0,300715500.0,-7.0,2635500561.0
20190631769,226048525.0,222400000.0,5.0,202181818.0,0.0,0.0,146784000.0,-34.0,6210499031.0,189040000.0,-15.0,8731301203.0
20140531455,21783700.0,22051000.0,5.0,20046363.0,87.745,0.0,19192000.0,-0.7103983946306442,4168103405.0,19474532.0,0.5708677610992652,4158116270.0
20140610011,22008300.0,22250000.0,5.0,20227272.0,87.745,0.0,19405200.0,-0.5306179775280953,4168103405.0,19305000.0,-0.9809550561797806,4168115217.0
20140201102,21698075.0,22092000.0,5.0,20083636.0,87.745,0.0,19256700.0,-0.5790575774035887,4168103405.0,19512600.0,0.579280282455187,4168121266.0
20140815418,28319700.0,28650000.0,5.0,26045454.0,87.745,0.0,24968000.0,-0.596657940663178,4168103405.0,25196700.0,0.20159685863873733,4168121266.0
20141008904,32258125.0,32692000.0,5.0,29720000.0,87.745,0.0,28447600.0,-0.7279927811085258,4168103405.0,28749000.0,0.19394530772053997,4168115217.0
20160112303,22858825.0,23090000.0,5.0,20990909.0,87.745,0.0,20132700.0,-0.5527089649198871,4168103405.0,20337047.0,0.33229320051970035,4168132934.0
20160340268,41202600.0,41580000.0,5.0,37800000.0,87.745,0.0,36243600.0,-0.5790548340548298,4168103405.0,36621188.0,0.3290452140452089,4168132934.0
20160411410,23207900.0,23441000.0,5.0,21310000.0,87.745,0.0,20422300.0,-0.6228635723732054,4168103405.0,20681844.0,0.4843588157501699,4168132934.0
20160604760,48935100.0,49720000.0,5.0,45200000.0,87.745,0.0,43264800.0,-0.7281053901850356,4168103405.0,44499350.0,1.754899436846344,4168121266.0
20161000103,38974725.0,39350000.0,5.0,35772727.0,87.745,0.0,34223900.0,-0.7719377382465069,4168103405.0,34605000.0,0.19655019059720757,4158116270.0
20160909992,33586500.0,34072000.0,5.0,30974545.0,87.745,0.0,29654400.0,-0.7104848555999155,4168103405.0,30011399.0,0.33729337872739507,4168132934.0
20161104701,40032250.0,40301000.0,4.0,36637272.0,87.745,0.0,35132300.0,-0.5702400684846651,4168103405.0,35634400.0,0.6756347237041211,4168121266.0
20161211337,29119250.0,29434000.0,5.0,26758181.0,87.745,0.0,25641000.0,-0.6314578378745637,4168103405.0,26123000.0,1.0061041652510596,4158116270.0
20170119576,36113400.0,36397000.0,5.0,33088181.0,87.745,0.0,31690700.0,-0.6754613017556466,4168103405.0,32063912.0,0.3499309008984284,4168132934.0
20170205988,38358400.0,38679000.0,5.0,35162727.0,88.0,0.0,33785700.0,-0.6510509578841237,4168103405.0,34180820.0,0.3704852762480897,4168115217.0
20170715903,37764975.0,38608000.0,5.0,35098181.0,88.0,0.0,33699900.0,-0.7126502279320306,4168103405.0,38000000.0,10.425196850393704,4168121266.0
20171018492,29655350.0,29996000.0,5.0,27269090.0,88.0,0.0,26201200.0,-0.6510201360181327,4168103405.0,26585000.0,0.6284837978397064,4168121266.0
20190726995,15032275.0,15167000.0,5.0,13788181.0,90.0,0.0,13550700.0,-0.6566888639810173,4168103405.0,14500000.0,5.602294455066911,4168121266.0
20190732463,31658100.0,32010000.0,5.0,29100000.0,88.0,0.0,27960400.0,-0.6510465479537544,4168103405.0,30000000.0,5.720712277413313,4168121266.0
20190732475,33662600.0,34360000.0,5.0,31236363.0,88.0,0.0,30013000.0,-0.6513387660069867,4168103405.0,33000000.0,8.041909196740392,4168121266.0
20200926077,23636925.0,23886000.0,6.0,21714545.0,88.0,0.0,20857800.0,-0.6777191660386848,4168103405.0,21105000.0,0.3571966842501837,4168148611.0
20241114928,9819025.0,9781000.0,5.0,8891818.0,90.0,0.0,8890000.0,0.8905019936611751,6098154883.0,8833000.0,0.3077394949391703,4128138315.0
20241120199,68845775.0,68880000.0,6.0,62618182.0,88.0,0.0,61263840.0,0.9428571428571502,3358801562.0,65313000.0,6.821428571428569,4658601762.0
20241109354,48492900.0,48708000.0,5.0,44280000.0,88.0,0.0,43050000.0,0.38383838383838054,2108125403.0,41800000.0,-2.1824751580849124,2178130912.0
20201227221,1115947400.0,1105161000.0,5.0,1004691818.0,77.995,0.0,882500000.0,1.8576187587147786,2118108009.0,874964000.0,1.175727161019978,1298120591.0
20201221375,1917984625.0,1910700000.0,9.0,1737000000.0,77.995,0.0,1522300000.0,1.677371382215938,1278160942.0,1700000000.0,10.977627832731457,2198107585.0
20201228722,140899725.0,140570000.0,5.0,127790909.0,87.745,0.0,123643000.0,0.21331258447747814,1298689810.0,123164916.0,-0.12679127836665316,1298196918.0
20190633874,152584850.0,151820000.0,11.0,138018181.0,87.745,0.0,134890000.0,1.1036365432749164,1058649113.0,132723010.0,-0.3237050454485626,1318633532.0
20241130087,64122250.0,64000000.0,5.0,58181818.0,84.245,0.0,54054000.0,0.21437500000000398,4108684711.0,53931975.0,0.023710937499998863,4108193137.0
20241131484,130245.7,130000.0,6.0,655720000.0,85.495,0.0,111444.0,0.2311538461538305,7428802060.0,110950.0,-0.14884615384615074,1258161135.0
20241124989,216407325.0,217415000.0,5.0,197650000.0,87.745,0.0,190513251.0,-0.11845583331417231,7888802130.0,210892550.0,9.254999999999995,1388140271.0
20241125629,236137900.0,237990000.0,7.0,216354545.0,86.745,0.0,206339000.0,-0.04429828984410733,5888101191.0,207216000.0,0.3242045884280742,6218131518.0
20240239101,197213500.0,198200000.0,7.0,180181818.0,87.745,0.0,173100000.0,-0.40897578203835394,6058140617.0,174138000.0,0.11473763874873555,6218112447.0
20240332892,152861700.0,153130000.0,5.0,139209091.0,87.745,0.0,134650000.0,0.18682263436295443,6218131518.0,134108000.0,-0.16712499183701368,6058118435.0
20240617575,47738200.0,48000000.0,5.0,43636364.0,88.0,0.0,42165000.0,-0.15625,6058140617.0,47300000.0,10.541666666666671,6108153884.0
20240737889,291769475.0,292900000.0,7.0,266272727.0,86.745,0.0,254388800.0,0.10675827927619252,6058177259.0,255680000.0,0.5475913280983207,6058118435.0
20241139670,70066400.0,70080000.0,6.0,63709091.0,88.0,0.0,61670000.0,-0.0005707762556994567,6058118435.0,61480000.0,-0.271689497716892,6218131518.0
20241207756,5791900.0,5820000.0,8.0,6000000.0,86.745,0.0,5063200.0,0.2515635738831463,3148627580.0,5086000.0,0.6433161512027397,5648800399.0
20241143424,4088025.0,4094200.0,7.0,3722000.0,90.0,0.0,3680800.0,-0.09721068829074397,3148608263.0,3684780.0,0.0,8998602265.0
20241117298,132524700.0,135100000.0,8.0,122818182.0,87.745,0.0,117976800.0,-0.4194633604737277,8650300368.0,118750000.0,0.1528534418948908,3058167394.0
20241008132,1351000.0,1364000.0,7.0,1240000.0,90.0,0.0,1222444.0,-0.37800586510263656,8668802522.0,1229500.0,0.13929618768328567,3148608263.0
20240928532,128437725.0,127600000.0,5.0,116000000.0,87.745,0.0,112719040.0,0.5928056426332233,3148621475.0,112690380.0,0.5703448275861973,3148120317.0
20241114444,84946050.0,85000000.0,10.0,77272727.0,88.0,0.0,74820000.0,0.023529411764698693,5048174056.0,75062000.0,0.3082352941176367,7218100940.0
20240920121,12304775.0,12285000.0,9.0,11168182.0,90.0,0.0,11086000.0,0.24013024013024165,5048151413.0,10741000.0,-2.568172568172571,5021680985.0
20240729208,78026425.0,79110000.0,11.0,71918182.0,88.0,0.0,69256000.0,-0.4560738212615405,5021680985.0,69687322.0,0.08914422955378143,6328800479.0
20240636168,6098125.0,6175000.0,8.0,5613636.0,90.0,0.0,5518000.0,-0.6396761133603235,5048151413.0,5563400.0,0.09554655870445572,6978801344.0
20240307163,14310675.0,14441000.0,7.0,13128182.0,90.0,0.0,12936000.0,-0.4217159476490622,5028162739.0,12979000.0,-0.12395263485908004,5048151413.0
20230604354,74511175.0,74667000.0,9.0,67879091.0,88.0,0.0,65634700.0,-0.09677635367700077,2308601360.0,65970000.0,0.3522841415886546,5028172353.0
20230534646,41747975.0,41596000.0,8.0,37814545.0,88.0,0.0,36774000.0,0.4075391864602409,5021680985.0,36643000.0,0.09260505817867681,5048174056.0
20230116922,23801725.0,24112000.0,9.0,21920000.0,88.0,0.0,21129400.0,-0.36977438619774716,8118701190.0,21235000.0,0.06818181818182723,6978801344.0
20221032477,21537625.0,21576000.0,5.0,19614545.0,90.0,0.0,19398000.0,-0.09454949944382918,8118701190.0,19359000.0,-0.27530589543937367,6328800479.0
20220534592,28546975.0,28539000.0,7.0,25944545.0,88.0,0.0,25196000.0,0.28620484249623246,5048151413.0,25685000.0,1.9996496022986037,5028162739.0
20220435798,100043250.0,100198000.0,8.0,91089091.0,87.745,0.0,87822100.0,-0.09644414060161921,2308601360.0,88360000.0,0.4403929220144107,5028172353.0
20220424947,27954650.0,27913000.0,9.0,25375455.0,88.0,0.0,24601000.0,0.13456095726004946,8118701190.0,24435000.0,-0.46014401891592627,5021680985.0
20220424993,36146375.0,36382000.0,8.0,33074545.0,88.0,0.0,31872000.0,-0.39623989885107846,5021680985.0,32083000.0,0.18371722280248548,8118701190.0
20240222186,14218300.0,14333000.0,10.0,13030000.0,90.0,0.0,12822560.0,-0.5381985627572732,5148176764.0,13021000.0,0.8462987511337445,5048151413.0
20231226368,99465100.0,99990000.0,10.0,90900000.0,88.0,0.0,87590000.0,-0.4012401240124035,5028172353.0,88186000.0,0.1948194819482012,5048174056.0
20230719334,32928925.0,33064000.0,8.0,30058182.0,88.0,0.0,29100000.0,0.011129929833060714,7218100940.0,29214180.0,0.3564601984030986,6178702281.0
20230642581,41489975.0,41495000.0,9.0,37722727.0,88.0,0.0,36575000.0,0.14314977708157528,6978801344.0,36670000.0,0.3720930232558146,5028172353.0
20230541815,15954125.0,16154000.0,6.0,14685455.0,90.0,0.0,14505000.0,-0.20799801906649407,7218100940.0,14669500.0,0.8103256159465246,2308601360.0
20230229413,78252275.0,78573000.0,11.0,71430000.0,88.0,0.0,68924400.0,-0.2797907678210123,8118701190.0,69227200.0,0.10558334287860305,2308601360.0
20210921799,36757925.0,36866000.0,5.0,33514545.0,88.0,0.0,32464000.0,0.059458579721152205,5048174056.0,34900000.0,6.667173004936799,5021680985.0
20210442316,44547600.0,44550000.0,7.0,40500000.0,88.0,0.0,39208700.0,0.010549943883276569,8118701190.0,39330012.0,0.282855218855218,2208126388.0
20191222018,91953075.0,91433000.0,5.0,83120909.0,0.0,0.0,79600000.0,-12.941716885588349,5048151413.0,80910000.0,-11.508973784082329,5028172353.0
20191221901,90493550.0,90991000.0,5.0,82719090.0,0.0,0.0,80118000.0,-11.949533470343226,5021680985.0,80520000.0,-11.507731533887963,5028172353.0
20241112193,61573000.0,61640000.0,7.0,56036364.0,88.0,0.0,54400000.0,0.25438027255029283,4118127004.0,54648000.0,0.6567164179104594,4128124903.0
20241115637,30889875.0,31130000.0,9.0,28300000.0,88.0,0.0,27289836.0,-0.3358946353999386,5878601039.0,27340000.0,-0.17475104400898545,3828601036.0
20241115087,2533325.0,2530000.0,5.0,2300000.0,90.0,0.0,2281900.0,0.19367588932806257,6138116592.0,2276000.0,-0.039525691699608956,6138154709.0
20241117734,30162550.0,30340000.0,5.0,27581818.0,88.0,0.0,26627000.0,-0.23796967699406935,4108630893.0,26501092.0,-0.6529597890573484,4088185008.0
20241115933,84798450.0,85479000.0,8.0,77708182.0,88.0,0.0,74811700.0,-0.47943939447115724,5068602378.0,75489000.0,0.3129189625522031,2260285599.0
20241115685,27964475.0,28460000.0,5.0,25872727.0,88.0,0.0,24908000.0,-0.4806746310611345,1358169717.0,25374000.0,1.1567111735769515,1358119949.0
20241117286,57325900.0,57358400.0,7.0,52144000.0,88.0,0.0,50450000.0,-0.04426901726687049,1318632421.0,51045200.0,0.993416831710789,6478700945.0
20241112812,25794950.0,25960000.0,6.0,23600000.0,88.0,0.0,22789500.0,-0.21302003081665077,3088208130.0,22955000.0,0.42449922958397224,1198206643.0
20241113128,28403525.0,28470000.0,9.0,25881819.0,88.0,0.0,25010000.0,-0.15314365999297763,3048126842.0,25137800.0,0.2957499121882705,3038144454.0
20241108906,38655725.0,38843200.0,5.0,35312000.0,88.0,0.0,34168000.0,-0.036083535856974436,1298175136.0,34859000.0,1.742863615768016,1388117479.0
20211100504,49256350.0,49819000.0,10.0,45290000.0,88.0,0.0,43598000.0,-0.487203677311868,4548100813.0,43945000.0,0.2093177301832725,1038800928.0
20211024343,154971750.0,154618000.0,9.0,140561818.0,87.745,0.0,136068000.0,0.25769050175270536,4548100813.0,136728000.0,0.6845489529032704,1278160942.0
20150923601,31115125.0,31400600.0,5.0,28546000.0,87.745,0.0,27466000.0,-0.2753338152774205,1238134189.0,27205030.0,-1.1064325840907543,1238630816.0
20241109958,84105975.0,84456000.0,8.0,76778182.0,88.0,0.0,74217160.0,-0.12328312967699162,1358163557.0,74544000.0,0.26371128161409274,1248140476.0
20180915949,65595125.0,65880000.0,11.0,59890909.0,87.745,0.0,57789000.0,-0.026420765027324933,1308676839.0,58378900.0,0.8689951426836586,1358163557.0
20180828673,68251325.0,68540000.0,7.0,62309090.0,87.745,0.0,60152000.0,0.016890866647216285,2158153302.0,60736000.0,0.8689480595272698,1358163557.0
20180823850,49843150.0,49590200.0,10.0,45082000.0,88.0,0.0,43869020.0,0.46308343180709244,8708701016.0,44206000.0,1.1426128549592534,1298680954.0
20180712402,39048150.0,39259000.0,9.0,35690000.0,88.0,0.0,34448000.0,-0.254514888305863,5118103618.0,34709400.0,0.4113196973942337,2098126509.0
20180701038,11389975.0,11503000.0,9.0,10563636.0,90.0,0.0,10304900.0,-0.41554377119013,2208609083.0,10380000.0,0.2373293923324269,1398126059.0
20241110686,28914900.0,29160000.0,8.0,26509091.0,88.0,0.0,25520000.0,-0.4828532235939633,4128123530.0,25691900.0,0.10665294924554303,4108148699.0
20231104209,2193075.0,2200000.0,9.0,2000000.0,88.0,0.0,1930000.0,-0.27272727272726627,4128115331.0,1919000.0,-0.7727272727272663,4168103405.0
20220910542,44927625.0,45006000.0,9.0,40914545.0,88.0,0.0,39572000.0,-0.07394569612941382,4088124559.0,39860000.0,0.5659689819135281,4128139478.0
20190335785,27641325.0,27741000.0,8.0,25474545.0,88.0,0.0,24358373.0,-0.19360152842364187,2308200155.0,24260000.0,-0.5482138351176928,2048263296.0
20180429593,1040479100.0,1041445000.0,8.0,958372727.0,85.495,0.0,890450000.0,0.00639469679147453,2098211662.0,894011000.0,0.3483234592321196,4028222375.0
20180235375,467546500.0,469271000.0,10.0,426610000.0,86.745,0.0,405805000.0,-0.2693814341819518,4028212805.0,408518000.0,0.3087493260823635,2098211662.0
20210903921,80983225.0,81412000.0,6.0,74010909.0,88.0,0.0,71393600.0,-0.3058025843855887,3838101067.0,71868951.0,0.2780806269346101,2278122345.0
20200928621,47290350.0,47480000.0,6.0,43163636.0,88.0,0.0,41703000.0,-0.16722830665543142,3088105970.0,41517000.0,-0.5589721988205554,3078123714.0
20200928369,41784725.0,41990000.0,6.0,38172727.0,88.0,0.0,37124900.0,0.4136699214098485,3078116606.0,36689000.0,-0.6244343891402764,3078123714.0
20221131941,79471950.0,79563000.0,7.0,72330000.0,87.745,0.0,69770000.0,-0.05348509985797989,2298108878.0,70329500.0,0.6497312192853428,4088131860.0
20211113448,8063800.0,8080000.0,5.0,7345454.0,90.0,0.0,7278700.0,0.08292079207920722,4168513333.0,7256460.0,-0.1923267326732656,7458800265.0
20211034472,58909400.0,59372000.0,5.0,53974545.0,88.0,0.0,52111360.0,-0.22906420534933147,7458800265.0,52462800.0,0.36286465000337387,4188125254.0
20210538386,40305975.0,40386500.0,5.0,36715000.0,88.0,0.0,35550000.0,0.02446362026914528,2258700328.0,36000000.0,1.1386973369814228,4188125254.0
20241234424,57836700.0,58960000.0,9.0,53600000.0,88.0,0.0,51578000.0,-0.520352781546805,1238197049.0,51890690.0,0.009989823609231507,4838802841.0
20201107199,84533125.0,84760000.0,10.0,77054545.0,88.0,0.0,74501000.0,-0.10358659745163834,3058167230.0,74838370.0,0.2944431335535711,6808600853.0
20161029628,23487125.0,23507000.0,6.0,21370000.0,87.745,0.0,20643900.0,0.07522376313437462,1271953992.0,20533599.0,-0.3940024248096279,1271198085.0
20201219098,171548425.0,173650000.0,10.0,157863636.0,87.745,0.0,151230000.0,-0.6560279297437432,1328106125.0,152474000.0,0.06035560034551679,3078116192.0
20201006147,186100975.0,187676000.0,7.0,170614545.0,87.745,0.0,164216500.0,-0.24500000000000455,5538701654.0,165694000.0,0.5422610243185062,2208118200.0
20181221339,12867150.0,12936000.0,5.0,11760000.0,90.0,0.0,11663000.0,0.15924551638838125,1258152882.0,11567455.0,-0.579352195423624,1258141328.0
20181138199,9566425.0,9570990.0,6.0,8700900.0,90.0,0.0,8617000.0,0.032483577978865696,1278167983.0,8729000.0,1.2026864514538147,1358169717.0
20241105361,338483.7,341800.0,6.0,270000000.0,86.745,0.0,296512.0,0.005146284376820631,2149036845.0,299999.0,1.0253335283791642,1729600803.0
20210233636,25746725.0,25997000.0,7.0,23633636.0,88.0,0.0,22766000.0,-0.4283571181290142,2298118134.0,22964000.0,0.33326922337192855,1308207009.0
20180123838,35267500.0,35690000.0,7.0,32445454.0,88.0,0.0,31276000.0,-0.3676099747828516,2298118134.0,31367600.0,-0.11095544970579851,1138668687.0
20221021717,29460950.0,29645000.0,5.0,26950000.0,88.0,0.0,25980000.0,-0.362961713611071,5088114555.0,26295700.0,0.7019733513239999,5088102613.0
20220826439,18011725.0,18170000.0,6.0,16518181.0,90.0,0.0,16238990.0,-0.6274628508530498,5088120208.0,16452900.0,0.5498073747936161,5088104829.0
20231024379,153325950.0,153115000.0,9.0,139195455.0,87.745,0.0,134960850.0,0.3984542664010604,4348700636.0,135700000.0,0.8811959964732239,3318102032.0
20221006632,36312025.0,36594000.0,9.0,33267273.0,88.0,0.0,31969900.0,-0.636224517680489,2270177057.0,32122850.0,-0.218259824014865,7088600471.0
20220905644,172903750.0,173870000.0,9.0,158063636.0,86.745,0.0,151466850.0,0.3699997124288217,2241538616.0,152320000.0,0.8606824063955685,2218120316.0
